ID,Adresse,Beschreibung,Nummer,Auch mit Gebühr,created,likes,Status,status_reason,position
1363,"Rudolfstraße 11, 10245 Berlin","Alle Fahrräder werden bisher an Kellerfensterschutzgitter angeschlossen und diese reichen beim Weitem nicht um alle Fahrräder zu sichern. Ein Abstellen an der Häuserfassade oder an Bäumen ist die Konsequenz. Die Diebstahlrate ist recht hoch, daher is",10,False,2019-10-10T07:59:49+00:00,,report_verification,,"52.5041175806354,13.4531638865999"
1364,"Körtestraße 24, 10967 Berlin",Durch die vielfältigen Gewerbeeinheiten und deren Kundschaft in der Körtestraße sind feste Fahrradbügel Mangelware. Bis jetzt.,5,True,2019-10-10T09:27:38+00:00,,report_verification,,"52.4902122780468,13.4094175313157"
1365,"Möckernstraße 68, 10965 Berlin",Viele Teilnehmer der Tanzfabrik kommen umweltfreundlich mit dem Fahrrad. Der Eigentümer verbietet mehr Fahrräder im Hof.,10,True,2019-10-10T09:46:12+00:00,,report_verification,,"52.4905758866599,13.3791817071092"
1366,"Grünberger Straße 20, 10243 Berlin","Bereich vor Supermarkt, Fahrradtaschen-Geschäft und Änderungsschneiderei",5,False,2019-10-10T09:50:20+00:00,,report_verification,,"52.5127683667112,13.4504145918767"
1367,"Waldemarstraße 35, 10999 Berlin","vor HeileHaus e.V., hier finden Seminare, Workshops etc. statt, die viel Radverkehr anziehen.",4,False,2019-10-10T09:53:36+00:00,,report_verification,,"52.5035639082152,13.4193705675668"
1368,"Mariannenstraße 30, 10999 Berlin","Es gibt ein Lastenrad und viele Fahrräder im Haus, die nicht in den Hof gestellt werden können, da dafür zwei Treppen zu überwinden sind. Außerdem werden hier in der Straße durch die benachbarten Bars auch Stellplätze für Fahrräder gebraucht.",2,False,2019-10-10T09:56:04+00:00,,report_verification,,"52.4970024291322,13.4209694173404"
1369,"Fichtestraße 6, 10967 Berlin",Bitte weitere Fahrradbügel anbringen.,3,False,2019-10-10T10:20:49+00:00,,report_verification,,"52.4904702068193,13.4128977282672"
1370,"Straßmannstraße 33, 10249 Berlin","An dieser Stelle gibt es einen Eisladen, der das ganze Jahr über viele Familien mit Kindern anzieht. Die an dieser Stelle deswegen zusätzlich abgestellten Fahrräder blockieren  oft den Gehweg. Außerdem gibt es auf der gesamten Straße keine Fahrradb�",4,False,2019-10-10T10:43:43+00:00,,report_verification,,"52.5228352687676,13.4522566625634"
1371,"Lausitzer Platz 15, 10997 Berlin","große Spielplatz.
Eigentlich ist diese Platz eine Spielstrasse aber Autos sind immer überal geparkt",4,False,2019-10-10T13:20:36+00:00,,report_verification,,"52.5008122601544,13.4305360125602"
1372,"Gneisenaustraße 107, 10961 Berlin","Unser Tor zum Hof ist oft abgeschlossen, so dass Besuch mit Fahrrädern oft keine gute Abstellmöglichkeit findet.",4,True,2019-10-10T13:41:29+00:00,,report_verification,,"52.4926167983512,13.3901230568913"
1373,"Neue Weberstraße 1, 10243 Berlin",Es gibt keine Möglichkeiten Fahrräder anzuschliessen.,7,True,2019-10-10T13:58:37+00:00,,report_verification,,"52.5193407506799,13.4291083632763"
1374,"Packstation 114, Revaler Str. 2, Berlin, 10243","Vor dem Rewe und DM gibt es eine Reihe von Fahrradbügeln, allerdings reichen diese nicht aus.",1,False,2019-10-10T13:59:06+00:00,,report_verification,,"52.5086659523181,13.4501557965532"
1375,"Kottbusser Damm 103, 10967 Berlin",Inkl bzw zusätzlich Stellplatz für Lastenrad. Insbes an Markttagen bitter nötig.,6,True,2019-10-10T14:24:02+00:00,,report_verification,,"52.495507421067,13.4206551122579"
1376,"Paul-Lincke-Ufer 3, 10999 Berlin",nahe des Kanals,4,False,2019-10-10T14:29:33+00:00,,report_verification,,"52.4913444868824,13.4358721360923"
1377,"Lehmbruckstraße 2, 10245 Berlin",Es gibt dort Kleingewerbe und ein Restaurant und einen Bäckerladen. Fahrradständer werden benötigt auch um die Bäume als Abstellersatz zu schonen.,12,False,2019-10-10T14:32:33+00:00,,report_verification,,"52.5040384349722,13.4536497426542"
1378,"Karl-Marx-Allee 86, 10243 Berlin","vor dem arzt ist kein platz, sein rad abzustellen",4,False,2019-10-10T15:01:34+00:00,,report_verification,,"52.5170057380666,13.4392551127661"
1379,"Freiligrathstraße 5, 10967 Berlin",Verschließbare Stellplätze werden im Innenhof nicht angeboten. Auf der Straße findet sich selten die Möglichkeit sein Fahrrad an einer Laterne oder einen Schild abzuschließen.,5,False,2019-10-10T15:30:59+00:00,,report_verification,,"52.4911705,13.4096485"
1380,"Hausburgstraße 20, 10249 Berlin",Um Fahrräder der Schüler*innen der Hausburgschule aufzunehmen.,12,False,2019-10-10T15:44:24+00:00,,report_accepted,,"52.5242733792889,13.4546021977621"
1381,"Petersburger Straße 78, 10249 Berlin","Sparkasse, Tramhaltestelle",3,False,2019-10-10T15:46:54+00:00,,report_verification,,"52.5188054290296,13.4524272713072"
1382,"Grünberger Straße 71, 10245 Berlin",Markt auf dem Boxhagener Platz,4,False,2019-10-10T15:57:37+00:00,,report_verification,,"52.5113722652365,13.4590917172288"
1383,"Petersburger Straße 66, 10249 Berlin",Stellplätze für alle Denns-Kunden,4,False,2019-10-10T15:58:56+00:00,,report_verification,,"52.520215728294,13.4514624424999"
1384,"Petersburger Platz 4, 10249 Berlin",Plätze für Schulkinder und deren Eltern sowie die Gäste des Vietnamrestaurants,5,False,2019-10-10T16:00:16+00:00,,report_verification,,"52.521371131615,13.4498480356463"
1385,"Promod, Frankfurter Allee 111, Berlin, 10247","Vor Ringcenter 1 und 2 gibt es zwar schon viele Plätze, allerdings reichen sie bei weitem nicht aus.",10,False,2019-10-10T16:01:33+00:00,,report_verification,,"52.5139649675735,13.4739166690329"
1386,"Tempelherrenstraße 7, 10961 Berlin","Es handelt sich um eine Straßenecke, an der der Fussweg plötzlich sehr groß wird. Hier liegt oft Sperrmüll. Ich bin sicher mit Fahrradbügeln würde man nicht nur den Bewohnern einen Gefallen tun, sondern auch was gegen das Müllproblem in können.
D",4,False,2019-10-10T16:54:18+00:00,,report_verification,,"52.4954482967302,13.4011875526961"
1387,"Koppenstraße 3, 10243 Berlin","Rund um den Ostbahnhof, also jedem Eingang, fehlen Fahrradständer.",12,False,2019-10-10T16:57:30+00:00,,report_verification,,"52.5106012061254,13.4323833802342"
1388,"Krossener Straße 16, 10245 Berlin",Eine Straße mit vielen Lokalen.,2,True,2019-10-10T16:58:04+00:00,,report_verification,,"52.5104728924501,13.4573590057321"
1389,"Schönleinstraße 7, 10967 Berlin","Es sind zwar schon welche da, genügen aber nicht",4,False,2019-10-10T17:02:28+00:00,,report_accepted,,"52.492016172162,13.42093299471"
1390,"Oranienstraße 45, 10969 Berlin","Vor der Kiezküche gibt es nur Laternen zum abstellen. Es wäre gut, hier Autoparkülätze umzuwandeln",6,False,2019-10-10T18:20:43+00:00,,report_verification,,"52.5027376606764,13.4140864207463"
1391,"Skalitzer Straße 138, 10999 Berlin","vor dem Südblock gibt es schon Fahrradbügel, die sind aber immer alle belegt.",12,False,2019-10-10T18:23:24+00:00,,report_verification,,"52.4987596140358,13.4175541927973"
1392,"Bergmannstraße 87, 10961 Berlin","Mehr Bügel
Und eine Fahrradgarage",12,True,2019-10-10T18:43:27+00:00,,report_verification,,"52.4889800951234,13.394879914532"
1393,"Friesenstraße 3, 10965 Berlin","Gut wäre eine Fahrradgarage. Viele Fahrräder bisher an Schilder gestellt, z.T. auch im Weg. Dafür gerne Autostellplatz reduzieren.",12,True,2019-10-10T18:46:45+00:00,,report_verification,,"52.488561056091,13.3943423015721"
1394,"Friesenstraße 3, 10965 Berlin","Gut wäre eine Fahrradgarage. Viele Fahrräder bisher an Schilder gestellt, z.T. auch im Weg. Dafür gerne Autostellplatz reduzieren.",12,True,2019-10-10T18:47:07+00:00,,report_verification,,"52.488561056091,13.3943423015721"
1395,"Bergmannstraße 28, 10961 Berlin",Um das Chaos an Markthalle zu reduzieren.,12,True,2019-10-10T18:49:00+00:00,,report_verification,,"52.488626546973,13.3954303314609"
1396,"ZEHA Berlin Kreuzberg, Friesenstr. 7, Berlin, 10965","Wegen Kita immer viele Räder verschiedener Größe, häufig an Laternen.",12,True,2019-10-10T18:51:27+00:00,,report_verification,,"52.4881502442644,13.3943116408682"
1397,"Wilhelmstraße 42, 10963 Berlin","Dies ist der östliche Eingang zur Gedenkstätte Topografie des Terrors. Besuchern mit Fahrrad sollte eine sichere Abstellmöglichkeit geboten werden. Am westlichen Eingang sind zwar schon Fahrradbügel, diese reichen aber nicht aus.",6,False,2019-10-10T19:31:38+00:00,,report_verification,,"52.5070461593488,13.3854395735638"
1398,"Mariannenstraße 6, 10997 Berlin",Es parken sehr viele Fahrräder an den vorhandenen Bügeln. Man kriegt meistens keinen Platz.,12,False,2019-10-10T19:32:50+00:00,,report_verification,,"52.500774982034,13.4234104798367"
1399,"Friedrichstraße 245, 10969 Berlin",Edeka Filiale,5,False,2019-10-10T19:33:50+00:00,,report_verification,,"52.5007261964381,13.3912862402967"
1400,"Friedrichstraße 246, 10969 Berlin",Rossmann Filiale,6,False,2019-10-10T19:34:33+00:00,,report_verification,,"52.5000873191966,13.3915063033088"
1401,"Schleiermacherstraße 25, 10961 Berlin",Vor der Alnatura Filiale,10,False,2019-10-10T19:36:02+00:00,,report_verification,,"52.4893884490206,13.3976007015241"
1402,"BIO COMPANY, Friesenstr. 1, Berlin, 10961",Vor der Bio Company Filiale,10,False,2019-10-10T19:37:21+00:00,,report_verification,,"52.4889648409772,13.3943304917943"
1403,"Lindenstraße 1, 10969 Berlin",Vor dem Patentamt,6,False,2019-10-10T19:38:38+00:00,,report_verification,,"52.498477493431,13.3961076373466"
1404,"Prinzenstraße 113, 10969 Berlin",Vor dem Eingang des Prinzenbades gibt es keine Fahrradbügel bzw. alte kaum nutzbare Fahrradständer. Da müssten noch mehr als 12 aufgestellt werden.,12,False,2019-10-10T19:41:12+00:00,,report_verification,,"52.4980219095396,13.4062286641038"
1405,"Yorckstraße 86, 10965 Berlin",Vor dem Yorckkino gibt es nicht ausreichend Fahrradbügel,10,False,2019-10-10T19:43:14+00:00,,report_verification,,"52.4930470746017,13.3853965726959"
1406,"Eco-Express Waschsalon, Mehringdamm 114, Berlin, 10965",Vor dem Waschcenter,5,False,2019-10-10T19:44:20+00:00,,report_verification,,"52.4858315848838,13.3857242857972"
1407,"Anhalter Straße 20, 10963 Berlin","Ins Deutschlandhaus soll ein Museum kommen, daher werden hier Fahrradbügel benötigt.",10,False,2019-10-10T19:46:04+00:00,,report_verification,,"52.5048000360834,13.3830121326317"
1408,"Tempelhofer Ufer 2, 10961 Berlin",Auf dem Platz vor dem Kaufhaus fehlen Fahrradbügel.,5,False,2019-10-10T19:47:54+00:00,,report_verification,,"52.4972541831411,13.3914202417784"
1409,"Blücherplatz, Blücherplatz, Berlin, 10961","Vor der Amerika Gedenkbibliothek steht bei weitem nicht ausreichend Fahrradbügel, hier sollten noch einige hinzugefügt werden.",10,False,2019-10-10T19:49:59+00:00,,report_verification,,"52.4970347127397,13.3924217912177"
1410,"Methfesselstraße 50, 10965 Berlin",vor der Stadtbibliothek fehlen die Fahrradbügel ganz. Hier müssen dringen welche hingebaut werden.,5,False,2019-10-10T19:51:49+00:00,,report_verification,,"52.4851147589507,13.3826042596972"
1411,"Alte Jakobstraße 128, 10969 Berlin","Vor dem Eingang der Belinischen Galerie fehlen Fahrradbügel, es sind nicht ausreichend vorhanden.",10,False,2019-10-10T19:55:04+00:00,,report_verification,,"52.5034258374441,13.398574255413"
1412,"Fichtestraße 28, 10967 Berlin",Vor dem Fichtebunker (Museum) fehlen die Fahrradbügel ganz.,5,False,2019-10-10T19:56:27+00:00,,report_verification,,"52.4902744196891,13.4131289167857"
1413,"Böcklerpark, Prinzenstr., Berlin, 10969",Am Eingang zum Stadthaus Böcklerpark fehlen Fahrradbügel für die Besucher.,10,False,2019-10-10T19:58:18+00:00,,report_verification,,"52.4966833146375,13.408281188361"
1414,"Kochstraße 15, 10969 Berlin",Im Bereich dieser Kreuzung befinden sich einige Sehenswürdigkeiten. Hier fehlen für die vielen Besucher Fahrradbügel.,12,False,2019-10-10T20:02:54+00:00,,report_verification,,"52.5067105031114,13.3905000558966"
1415,"Checkpoint Charlie Posten, 10969 Berlin",Im Bereich des Checkpoint Charlie und der Kreuzung Zimmerstr./Friedrichstr. fehlen noch einige Fahrradbügel für die vielen Besucher.,10,False,2019-10-10T20:04:55+00:00,,report_verification,,"52.5075686594996,13.3903429987053"
1416,"Historische Ladestraße, 10963 Berlin",Für die Besucher des Tor Eins Café sind keine Fahrradbügel vorhanden.,10,False,2019-10-10T20:06:06+00:00,,report_verification,,"52.4951209791937,13.3771979598963"
1417,"Lenbachstraße 10, 10245 Berlin",...,4,False,2019-10-10T20:32:22+00:00,,report_verification,,"52.5050273437389,13.4660883871691"
1418,"Lenbachstraße 8, 10245 Berlin",X,4,False,2019-10-10T20:32:56+00:00,,report_verification,,"52.5053794327627,13.4665054318576"
1419,"Holteistraße 28, 10245 Berlin",.,1,False,2019-10-10T20:33:22+00:00,,report_verification,,"52.5071764290558,13.464970705523"
1420,"Sonntagstraße 27, 10245 Berlin",Ja,8,False,2019-10-10T20:33:57+00:00,,report_verification,,"52.5061902002284,13.4654934701393"
1421,"Sonntagstraße 4, 10245 Berlin",Kein Platz für Räder.,12,False,2019-10-10T20:34:35+00:00,,report_verification,,"52.5048922934477,13.4673656915352"
1422,"Vöner, Boxhagener Str. 56, Berlin, 10245",Biomarkt,7,False,2019-10-10T20:35:09+00:00,,report_verification,,"52.5068838987521,13.4688445984574"
1423,"Sonntagstraße 1, 10245 Berlin",Bitte vor Vandalismus schützen,12,False,2019-10-10T20:35:45+00:00,,report_verification,,"52.5045015039443,13.4677126425221"
1424,"Gärtnerstraße 10, 10245 Berlin",Rund um boxi,10,False,2019-10-10T20:36:28+00:00,,report_verification,,"52.5100593675759,13.4606084725963"
1425,"Haasestraße 5, 10245 Berlin",Lovelite bar,6,False,2019-10-10T20:37:45+00:00,,report_verification,,"52.5063928848243,13.4616853210579"
1426,"Photoautomat  Photo Booth, Revaler Str. 2, Berlin, 10245",Hier bitte,4,False,2019-10-10T20:38:22+00:00,,report_verification,,"52.5081214626703,13.4516480498381"
1427,"Wühlischstraße 7, 10245 Berlin",Vor Bioladen,6,False,2019-10-10T20:38:55+00:00,,report_verification,,"52.5073115627162,13.4657845109577"
1428,"Lenbachstraße 13, 10245 Berlin",Hier,4,False,2019-10-10T20:50:20+00:00,,report_verification,,"52.5050814808481,13.4661785978763"
1429,"Lenbachstraße 9, 10245 Berlin",Zu viele Räder auf dem Bürgersteig,6,False,2019-10-10T20:51:38+00:00,,report_verification,,"52.5049523868952,13.4673514848126"
1430,"Lenbachstraße 8, 10245 Berlin",Sichererer Übergang für Fußgänger,4,False,2019-10-10T20:52:13+00:00,,report_verification,,"52.5053699941662,13.4666251465987"
1431,"Budike, Kochhannstr. 24, Berlin, 10249",Platze vor der Bäckerei auf die Straße,7,False,2019-10-10T20:53:23+00:00,,report_verification,,"52.5250485144238,13.452051176492"
1432,"Petersburger Straße 51, 10249 Berlin",.,7,False,2019-10-10T20:53:54+00:00,,report_verification,,"52.5217337408896,13.4512095709033"
1433,"Revaler Straße 25, 10245 Berlin",Viele neue Buros ab 2020,7,False,2019-10-10T20:54:32+00:00,,report_verification,,"52.5049831031683,13.4632102440976"
1434,"Krautstraße 7, 10243 Berlin","Es sind einfach zu wenig Plätze für die Anwohner vorhanden, 2 Stangen pro Haus reichen bei weitem nicht aus! Wir wohnen in der Krautstraße nicht ebenerdig, dass bedeutet dass viele ihre Räder jedesmal entweder in den Keller oder erstmal die Treppen i",12,True,2019-10-10T20:59:31+00:00,,report_verification,,"52.5163201428525,13.4282090387493"
1435,"Frankfurter Allee 55, 10247 Berlin","an dieser stelle ist ein Netto, ein dm und ein fitness Studio. alle kunden brauchen fahrradbuegel. die Fahrräder stehen alle ohne bugel dort.",6,False,2019-10-10T20:59:49+00:00,,report_verification,,"52.514652284061,13.4655694669052"
1436,"Ratiborstraße 13, 10999 Berlin",Aufgrund des Biergartens und der Spielplätze auf der gegenüberliegenden Straßenseite wird jede Laterne und jeder Baum zum Anketten von Fahrrädern zweckentfremdet.,3,False,2019-10-10T21:29:23+00:00,,report_verification,,"52.4919492485806,13.438088358667"
1437,"Yorckstraße 15, 10965 Berlin","Hier ist ein Café und trafditionsreiche Abendunterhaltung aber leider nicht ausreichend Platz, um Fahrräder anzuschließen.",6,False,2019-10-10T21:52:17+00:00,,report_verification,,"52.4934246435779,13.3822387785613"
1438,"Targo Bank, Frankfurter Allee 108, Berlin, 10247",Direkt am Eingang zum U-Bahnhof. Hinter der Treppe gibt es genug Platz in Richtung Targobank,8,False,2019-10-10T21:56:23+00:00,,report_verification,,"52.5134662714101,13.4745974388717"
1439,"Targo Bank, Frankfurter Allee 108, Berlin, 10247",Direkt am Eingang zum U-Bahnhof. Hinter der Treppe gibt es genug Platz in Richtung Targobank,8,False,2019-10-10T21:57:17+00:00,,report_verification,,"52.5134662714101,13.4745974388717"
1440,"Manteuffelstraße 38, 10997 Berlin",vor dem Spielplatz,3,False,2019-10-10T22:51:32+00:00,,report_verification,,"52.5001424545217,13.4271090090924"
1441,"Berliner Büchertisch, Gneisenaustraße 7A, Berlin, 10961","Die aktuelle Situation vor der Lina-Morgenstern-Schule ist an Schultagen etwas chaotisch: Vor dem Eingangsbereich sammeln sich von den Oberschülern benutzte Leihräder und E-Scooter auf dem Gehweg. 
Ab Sommer 2020 werden hier auch übergangsweise die Gr",12,False,2019-10-11T11:08:32+00:00,,report_verification,,"52.4917683639328,13.3896619010114"
1442,"Köpenicker Straße 172, 10997 Berlin","Wir haben an vor Ort vier Kindergartengruppen, eine Schauspielausbildung und ein Theater. 
Wir sind eine Genossenschaft mit dem Bewusstsein, Auto fahren schadet der Umwelt und nimmt erheblich viel Platz weg. Somit gibt es extrem viele Fahrräder ohne Pla",12,True,2019-10-12T06:24:09+00:00,,report_verification,,"52.5046825845166,13.4349105537394"
